Name,PM10 (µg/m³),Pollution Category
Ningbo,27.9,1 - Very Good
Ningbo,43.4,1 - Very Good
Ningbo,19.5,1 - Very Good
Ningbo,27.2,1 - Very Good
Ningbo,36.1,1 - Very Good
Ningbo,23.7,1 - Very Good
Ningbo,77.5,2 - Good
Ningbo,63.3,2 - Good
Ningbo,58.2,2 - Good
Ningbo,20.1,1 - Very Good
Ningbo,35.7,1 - Very Good
Ningbo,23.8,1 - Very Good
Ningbo,41.3,1 - Very Good
Ningbo,10.7,1 - Very Good
Ningbo,13.8,1 - Very Good
Ningbo,28.2,1 - Very Good
Ningbo,29.6,1 - Very Good
Ningbo,22.9,1 - Very Good
Ningbo,22.5,1 - Very Good
Ningbo,18.9,1 - Very Good
Ningbo,22.2,1 - Very Good
Ningbo,23.3,1 - Very Good
Ningbo,26.1,1 - Very Good
Ningbo,23.6,1 - Very Good
Ningbo,23.2,1 - Very Good
Ningbo,27.6,1 - Very Good
Ningbo,26.9,1 - Very Good
Ningbo,49.4,1 - Very Good
Ningbo,82.4,2 - Good
Ningbo,55.8,2 - Good
Ningbo,83.6,2 - Good
Ningbo,127.6,3 - Satisfactory
Ningbo,69.4,2 - Good
Ningbo,111.5,3 - Satisfactory
Ningbo,161.1,3 - Satisfactory
Ningbo,113.4,3 - Satisfactory
Ningbo,109.0,3 - Satisfactory
Ningbo,136.0,3 - Satisfactory
Ningbo,108.7,3 - Satisfactory
Ningbo,172.8,3 - Satisfactory
Ningbo,120.1,3 - Satisfactory
Ningbo,85.0,2 - Good
Ningbo,44.6,1 - Very Good
Ningbo,48.7,1 - Very Good
Ningbo,40.6,1 - Very Good
Ningbo,62.4,2 - Good
Ningbo,34.0,1 - Very Good
Ningbo,39.1,1 - Very Good
Ningbo,56.9,2 - Good
Ningbo,21.8,1 - Very Good
Ningbo,34.7,1 - Very Good
Ningbo,43.4,1 - Very Good
Ningbo,14.1,1 - Very Good
Ningbo,29.7,1 - Very Good
Ningbo,37.8,1 - Very Good
Ningbo,28.3,1 - Very Good
Ningbo,31.7,1 - Very Good
Ningbo,28.6,1 - Very Good
Ningbo,23.3,1 - Very Good
Ningbo,48.1,1 - Very Good
Ningbo,13.7,1 - Very Good
Ningbo,15.6,1 - Very Good
Ningbo,18.2,1 - Very Good
Ningbo,31.0,1 - Very Good
Ningbo,33.1,1 - Very Good
Ningbo,48.5,1 - Very Good
Ningbo,9.6,1 - Very Good
Ningbo,58.8,2 - Good
Ningbo,95.2,2 - Good
Ningbo,57.4,2 - Good
Ningbo,54.4,2 - Good
Ningbo,56.8,2 - Good
Ningbo,101.3,3 - Satisfactory
Ningbo,126.7,3 - Satisfactory
Ningbo,130.9,3 - Satisfactory
Ningbo,208.6,3 - Satisfactory
Ningbo,138.8,3 - Satisfactory
Ningbo,76.6,2 - Good
Ningbo,140.2,3 - Satisfactory
Ningbo,79.6,2 - Good
Ningbo,90.8,2 - Good
Ningbo,150.4,3 - Satisfactory
Ningbo,118.5,3 - Satisfactory
Ningbo,71.7,2 - Good
Ningbo,57.3,2 - Good
Ningbo,62.2,2 - Good
Ningbo,35.5,1 - Very Good
Ningbo,39.7,1 - Very Good
Ningbo,79.9,2 - Good
Ningbo,75.7,2 - Good
Ningbo,85.2,2 - Good
Ningbo,88.5,2 - Good
Ningbo,21.2,1 - Very Good
Ningbo,33.2,1 - Very Good
Ningbo,39.2,1 - Very Good
Ningbo,29.7,1 - Very Good
Ningbo,33.3,1 - Very Good
Ningbo,29.3,1 - Very Good
Ningbo,24.0,1 - Very Good
Ningbo,19.7,1 - Very Good
Ningbo,24.8,1 - Very Good
Ningbo,23.3,1 - Very Good
Ningbo,19.5,1 - Very Good
Ningbo,65.0,2 - Good
Ningbo,55.9,2 - Good
Ningbo,11.0,1 - Very Good
Ningbo,14.3,1 - Very Good
Ningbo,29.6,1 - Very Good
Ningbo,25.2,1 - Very Good
Ningbo,22.6,1 - Very Good
Ningbo,33.1,1 - Very Good
Ningbo,14.3,1 - Very Good
Ningbo,12.6,1 - Very Good
Ningbo,19.4,1 - Very Good
Ningbo,23.5,1 - Very Good
Ningbo,28.2,1 - Very Good
Ningbo,31.5,1 - Very Good
Ningbo,25.6,1 - Very Good
Ningbo,16.6,1 - Very Good
Ningbo,12.8,1 - Very Good
Ningbo,12.8,1 - Very Good
Ningbo,11.1,1 - Very Good
Ningbo,22.4,1 - Very Good
Ningbo,84.3,2 - Good
Ningbo,77.5,2 - Good
Ningbo,54.8,2 - Good
Ningbo,52.6,2 - Good
Ningbo,65.4,2 - Good
Ningbo,46.0,1 - Very Good
Ningbo,60.3,2 - Good
Ningbo,74.7,2 - Good
Ningbo,39.6,1 - Very Good
Ningbo,27.8,1 - Very Good
Ningbo,11.6,1 - Very Good
Ningbo,13.2,1 - Very Good
Ningbo,24.7,1 - Very Good
Ningbo,48.0,1 - Very Good
Ningbo,26.8,1 - Very Good
Ningbo,44.4,1 - Very Good
Ningbo,68.2,2 - Good
Ningbo,58.0,2 - Good
Ningbo,63.8,2 - Good
Ningbo,83.1,2 - Good
Ningbo,56.5,2 - Good
Ningbo,55.5,2 - Good
Ningbo,59.8,2 - Good
Ningbo,27.0,1 - Very Good
Ningbo,51.7,2 - Good
Ningbo,46.3,1 - Very Good
Ningbo,30.6,1 - Very Good
Ningbo,21.2,1 - Very Good
Ningbo,61.2,2 - Good
Ningbo,78.7,2 - Good
Ningbo,81.0,2 - Good
Ningbo,69.4,2 - Good
Ningbo,58.4,2 - Good
Ningbo,97.8,2 - Good
Ningbo,125.3,3 - Satisfactory
Ningbo,60.5,2 - Good
Ningbo,118.7,3 - Satisfactory
Ningbo,151.3,3 - Satisfactory
Ningbo,78.9,2 - Good
Ningbo,81.7,2 - Good
Ningbo,84.8,2 - Good
Ningbo,33.9,1 - Very Good
Ningbo,22.9,1 - Very Good
Ningbo,37.5,1 - Very Good
Ningbo,74.5,2 - Good
Ningbo,95.9,2 - Good
Ningbo,65.4,2 - Good
Ningbo,135.5,3 - Satisfactory
Ningbo,66.1,2 - Good
Ningbo,106.4,3 - Satisfactory
Ningbo,41.6,1 - Very Good
Ningbo,54.4,2 - Good
Ningbo,81.3,2 - Good
Ningbo,84.3,2 - Good
Ningbo,96.6,2 - Good
Ningbo,85.7,2 - Good
Ningbo,36.7,1 - Very Good
Ningbo,27.2,1 - Very Good
Ningbo,25.8,1 - Very Good
Ningbo,42.0,1 - Very Good
Ningbo,25.6,1 - Very Good
Ningbo,37.3,1 - Very Good
Ningbo,53.1,2 - Good
Ningbo,48.4,1 - Very Good
Shanghai,41.0,1 - Very Good
Shanghai,30.4,1 - Very Good
Shanghai,46.6,1 - Very Good
Shanghai,53.6,2 - Good
Shanghai,40.0,1 - Very Good
Shanghai,75.2,2 - Good
Shanghai,99.0,2 - Good
Shanghai,73.8,2 - Good
Shanghai,75.9,2 - Good
Shanghai,67.5,2 - Good
Shanghai,48.9,1 - Very Good
Shanghai,34.8,1 - Very Good
Shanghai,32.4,1 - Very Good
Shanghai,29.3,1 - Very Good
Shanghai,32.4,1 - Very Good
Shanghai,18.0,1 - Very Good
Shanghai,33.2,1 - Very Good
Shanghai,78.5,2 - Good
Shanghai,25.6,1 - Very Good
Shanghai,37.7,1 - Very Good
Shanghai,36.2,1 - Very Good
Shanghai,47.7,1 - Very Good
Shanghai,33.1,1 - Very Good
Shanghai,50.5,6 - Very Poor
Shanghai,53.3,2 - Good
Shanghai,59.0,2 - Good
Shanghai,74.0,2 - Good
Shanghai,91.3,2 - Good
Shanghai,84.1,2 - Good
Shanghai,133.6,3 - Satisfactory
Shanghai,71.9,2 - Good
Shanghai,58.7,2 - Good
Shanghai,78.0,2 - Good
Shanghai,112.5,3 - Satisfactory
Shanghai,67.3,2 - Good
Shanghai,49.2,1 - Very Good
Shanghai,48.1,1 - Very Good
Shanghai,75.4,2 - Good
Shanghai,65.2,2 - Good
Shanghai,74.5,2 - Good
Shanghai,95.5,2 - Good
Shanghai,83.6,2 - Good
Shanghai,68.0,2 - Good
Shanghai,45.1,1 - Very Good
Shanghai,88.9,2 - Good
Shanghai,50.6,6 - Very Poor
Shanghai,57.6,2 - Good
Shanghai,68.5,2 - Good
Shanghai,100.8,6 - Very Poor
Shanghai,64.7,2 - Good
Shanghai,34.2,1 - Very Good
Shanghai,25.2,1 - Very Good
Shanghai,24.7,1 - Very Good
Shanghai,31.9,1 - Very Good
Shanghai,24.7,1 - Very Good
Shanghai,39.0,1 - Very Good
Shanghai,57.0,2 - Good
Shanghai,40.6,1 - Very Good
Shanghai,42.0,1 - Very Good
Shanghai,63.8,2 - Good
Shanghai,84.8,2 - Good
Shanghai,67.1,2 - Good
Shanghai,102.7,3 - Satisfactory
Shanghai,88.7,2 - Good
Shanghai,63.8,2 - Good
Shanghai,66.6,2 - Good
Shanghai,78.0,2 - Good
Shanghai,56.2,2 - Good
Shanghai,51.8,2 - Good
Shanghai,53.6,2 - Good
Shanghai,47.0,1 - Very Good
Shanghai,22.7,1 - Very Good
Shanghai,59.6,2 - Good
Shanghai,46.4,1 - Very Good
Shanghai,18.2,1 - Very Good
Shanghai,47.8,1 - Very Good
Shanghai,100.1,6 - Very Poor
Shanghai,92.2,2 - Good
Shanghai,53.7,2 - Good
Shanghai,36.2,1 - Very Good
Shanghai,59.3,2 - Good
Shanghai,52.3,2 - Good
Shanghai,44.2,1 - Very Good
Shanghai,22.6,1 - Very Good
Shanghai,37.8,1 - Very Good
Shanghai,85.0,2 - Good
Shanghai,57.7,2 - Good
Shanghai,25.1,1 - Very Good
Shanghai,94.5,2 - Good
Shanghai,100.6,6 - Very Poor
Shanghai,97.6,2 - Good
Shanghai,92.2,2 - Good
Shanghai,71.5,2 - Good
Shanghai,69.8,2 - Good
Shanghai,38.9,1 - Very Good
Shanghai,39.2,1 - Very Good
Shanghai,70.3,2 - Good
Shanghai,104.3,3 - Satisfactory
Shanghai,44.9,1 - Very Good
Shanghai,22.9,1 - Very Good
Shanghai,27.3,1 - Very Good
Shanghai,26.2,1 - Very Good
Shanghai,36.6,1 - Very Good
Shanghai,36.6,1 - Very Good
Shanghai,35.7,1 - Very Good
Shanghai,17.8,1 - Very Good
Shanghai,29.9,1 - Very Good
Shanghai,31.3,1 - Very Good
Shanghai,43.0,1 - Very Good
Shanghai,44.5,1 - Very Good
Shanghai,42.3,1 - Very Good
Shanghai,46.2,1 - Very Good
Shanghai,34.9,1 - Very Good
Shanghai,32.6,1 - Very Good
Shanghai,45.9,1 - Very Good
Shanghai,40.4,1 - Very Good
Shanghai,39.3,1 - Very Good
Shanghai,47.6,1 - Very Good
Shanghai,62.6,2 - Good
Shanghai,101.7,3 - Satisfactory
Shanghai,85.4,2 - Good
Shanghai,76.8,2 - Good
Shanghai,62.6,2 - Good
Shanghai,65.4,2 - Good
Shanghai,55.5,2 - Good
Shanghai,48.4,1 - Very Good
Shanghai,43.5,1 - Very Good
Shanghai,113.2,3 - Satisfactory
Shanghai,101.0,3 - Satisfactory
Shanghai,67.1,2 - Good
Shanghai,97.8,2 - Good
Shanghai,103.8,3 - Satisfactory
Shanghai,101.7,3 - Satisfactory
Shanghai,74.7,2 - Good
Shanghai,73.8,2 - Good
Shanghai,77.8,2 - Good
Shanghai,78.7,2 - Good
Shanghai,31.5,1 - Very Good
Shanghai,27.0,1 - Very Good
Shanghai,36.9,1 - Very Good
Shanghai,28.8,1 - Very Good
Shanghai,15.9,1 - Very Good
Shanghai,31.8,1 - Very Good
Shanghai,7.2,1 - Very Good
Shanghai,25.1,1 - Very Good
Shanghai,89.2,2 - Good
Shanghai,28.8,1 - Very Good
Shanghai,49.6,1 - Very Good
Shanghai,66.4,2 - Good
Shanghai,41.1,1 - Very Good
Shanghai,30.2,1 - Very Good
Shanghai,67.8,2 - Good
Shanghai,41.4,1 - Very Good
Shanghai,22.6,1 - Very Good
Shanghai,26.7,1 - Very Good
Shanghai,30.6,1 - Very Good
Shanghai,94.8,2 - Good
Shanghai,73.8,2 - Good
Shanghai,97.8,2 - Good
Shanghai,92.2,2 - Good
Shanghai,47.8,1 - Very Good
Shanghai,52.9,2 - Good
Shanghai,51.1,2 - Good
Shanghai,46.3,1 - Very Good
Shanghai,49.9,1 - Very Good
Shanghai,58.1,2 - Good
Shanghai,78.0,2 - Good
Shanghai,80.8,2 - Good
Shanghai,175.6,3 - Satisfactory
Shanghai,125.3,3 - Satisfactory
Shanghai,73.1,2 - Good
Shanghai,183.9,3 - Satisfactory
Shanghai,103.1,3 - Satisfactory
Shanghai,123.9,3 - Satisfactory
Shanghai,91.7,2 - Good
Shanghai,98.0,2 - Good
Shanghai,145.8,3 - Satisfactory
Shanghai,97.8,2 - Good
Shanghai,84.5,2 - Good
Shanghai,44.8,1 - Very Good
Shanghai,63.1,2 - Good
Shanghai,36.3,1 - Very Good
Shanghai,24.0,1 - Very Good
Shanghai,19.2,1 - Very Good
Shanghai,15.9,1 - Very Good
Shanghai,36.2,1 - Very Good
Shanghai,62.4,2 - Good
Shanghai,28.4,1 - Very Good
Shanghai,21.8,1 - Very Good
Shanghai,22.2,1 - Very Good
Shanghai,40.7,1 - Very Good
Shanghai,21.9,1 - Very Good
Shanghai,27.9,1 - Very Good
Shanghai,32.4,1 - Very Good
Shanghai,20.4,1 - Very Good
Shanghai,27.1,1 - Very Good
Shanghai,26.0,1 - Very Good
Shanghai,14.6,1 - Very Good
Shanghai,32.6,1 - Very Good
Shanghai,42.7,1 - Very Good
Shanghai,63.6,2 - Good
Shanghai,71.9,2 - Good
Shanghai,50.3,6 - Very Poor
Shanghai,122.5,3 - Satisfactory
Shanghai,42.8,1 - Very Good
Shanghai,44.5,1 - Very Good
Shanghai,40.7,1 - Very Good
Shanghai,45.8,1 - Very Good
Shanghai,51.5,2 - Good
Shanghai,28.2,1 - Very Good
Shanghai,28.3,1 - Very Good
Shanghai,38.4,1 - Very Good
Shanghai,19.0,1 - Very Good
Shanghai,16.4,1 - Very Good
Shanghai,24.5,1 - Very Good
Shanghai,16.0,1 - Very Good
Shanghai,19.4,1 - Very Good
Shanghai,36.2,1 - Very Good
Shanghai,15.0,1 - Very Good
Shanghai,24.4,1 - Very Good
Shanghai,196.0,3 - Satisfactory
Shanghai,48.1,1 - Very Good
Shanghai,18.7,1 - Very Good
Shanghai,52.0,2 - Good
Shanghai,16.6,1 - Very Good
Shanghai,19.1,1 - Very Good
Shanghai,43.7,1 - Very Good
Shanghai,24.7,1 - Very Good
Shanghai,22.6,1 - Very Good
Shanghai,20.7,1 - Very Good
Shanghai,35.6,1 - Very Good
Shanghai,39.3,1 - Very Good
Shanghai,93.1,2 - Good
Shanghai,73.6,2 - Good
Shanghai,41.9,1 - Very Good
Shanghai,40.6,1 - Very Good
Shanghai,49.4,1 - Very Good
Shanghai,38.6,1 - Very Good
Shanghai,68.2,2 - Good
Shanghai,23.9,1 - Very Good
Shanghai,34.9,1 - Very Good
Shanghai,88.2,2 - Good
Shanghai,40.5,1 - Very Good
Shanghai,29.5,1 - Very Good
Shanghai,52.7,2 - Good
Shanghai,105.7,3 - Satisfactory
Shanghai,42.8,1 - Very Good
Shanghai,96.2,2 - Good
Shanghai,31.8,1 - Very Good
Shanghai,110.4,3 - Satisfactory
Shanghai,185.8,3 - Satisfactory
Shanghai,136.9,3 - Satisfactory
Shanghai,76.1,2 - Good
Shanghai,237.5,3 - Satisfactory
Shanghai,45.4,1 - Very Good
Shanghai,52.4,2 - Good
Shanghai,198.8,3 - Satisfactory
Shanghai,14.1,1 - Very Good
Shanghai,49.5,1 - Very Good
Shanghai,28.3,1 - Very Good
Shanghai,21.4,1 - Very Good
Shanghai,16.8,1 - Very Good
Shanghai,15.3,1 - Very Good
Shanghai,14.8,1 - Very Good
Shanghai,23.6,1 - Very Good
Shanghai,19.0,1 - Very Good
Shanghai,52.9,2 - Good
Shanghai,65.4,2 - Good
Shanghai,144.4,3 - Satisfactory
Shanghai,118.5,3 - Satisfactory
Shanghai,215.6,3 - Satisfactory
Shanghai,108.0,3 - Satisfactory
Shanghai,78.0,2 - Good
Shanghai,57.4,2 - Good
Shanghai,152.3,3 - Satisfactory
Shanghai,37.5,1 - Very Good
Shanghai,19.5,1 - Very Good
Shanghai,18.2,1 - Very Good
Shanghai,23.1,1 - Very Good
Shanghai,17.8,1 - Very Good
Shanghai,27.7,1 - Very Good
Shanghai,44.8,1 - Very Good
Shanghai,22.4,1 - Very Good
Shanghai,105.7,3 - Satisfactory
Shanghai,59.1,2 - Good
Shanghai,65.9,2 - Good
Shanghai,65.2,2 - Good
Shanghai,188.6,3 - Satisfactory
Shanghai,117.3,3 - Satisfactory
Shanghai,91.5,2 - Good
Shanghai,466.6,6 - Very Poor
Shanghai,436.8,6 - Very Poor
Shanghai,366.0,5 - Poor
Shanghai,247.7,3 - Satisfactory
Shanghai,97.8,2 - Good
Shanghai,212.8,3 - Satisfactory
Shanghai,36.8,1 - Very Good
Shanghai,24.6,1 - Very Good
Shanghai,143.9,3 - Satisfactory
Shanghai,22.0,1 - Very Good
Shanghai,61.9,2 - Good
Shanghai,63.8,2 - Good
Shanghai,64.7,2 - Good
Shanghai,75.2,2 - Good
Shanghai,81.3,2 - Good
Shanghai,125.3,3 - Satisfactory
Shanghai,67.3,2 - Good
Shanghai,136.0,3 - Satisfactory
Shanghai,76.6,2 - Good
Shanghai,55.6,2 - Good
Shanghai,250.5,6 - Very Poor
Shanghai,51.7,2 - Good
Shanghai,61.5,2 - Good
Shanghai,189.5,3 - Satisfactory
Shanghai,89.2,2 - Good
Shanghai,86.6,2 - Good
Shanghai,69.2,2 - Good
Shanghai,180.2,3 - Satisfactory
Shanghai,85.4,2 - Good
Shanghai,91.3,2 - Good
Shanghai,162.1,3 - Satisfactory
Shanghai,68.2,2 - Good
Shanghai,187.7,3 - Satisfactory
Shanghai,155.1,3 - Satisfactory
Shanghai,158.8,3 - Satisfactory
Shanghai,85.9,2 - Good
Shanghai,234.7,3 - Satisfactory
Shanghai,70.8,2 - Good
Shanghai,60.3,2 - Good
Shanghai,133.2,3 - Satisfactory
Shanghai,89.6,2 - Good
Shanghai,84.1,2 - Good
Shanghai,80.1,2 - Good
Shanghai,81.5,2 - Good
Shanghai,88.0,2 - Good
Shanghai,63.1,2 - Good
Shanghai,65.0,2 - Good
Shanghai,99.2,2 - Good
Shanghai,117.8,3 - Satisfactory
Shanghai,59.3,2 - Good
Shanghai,70.8,2 - Good
Shanghai,204.4,3 - Satisfactory
Shanghai,77.1,2 - Good
Shanghai,75.9,2 - Good
Shanghai,193.2,3 - Satisfactory
Shanghai,112.2,3 - Satisfactory
Shanghai,83.1,2 - Good
Shanghai,81.7,2 - Good
Shanghai,61.0,2 - Good
Shanghai,209.5,3 - Satisfactory
Shanghai,45.6,1 - Very Good
Shanghai,61.0,2 - Good
Shanghai,167.6,3 - Satisfactory
Shanghai,39.5,1 - Very Good
Shanghai,58.3,2 - Good
Shanghai,182.5,3 - Satisfactory
Shanghai,37.5,1 - Very Good
Shanghai,82.7,2 - Good
Shanghai,129.9,3 - Satisfactory
Shanghai,19.8,1 - Very Good
Shanghai,44.6,1 - Very Good
Shanghai,179.3,3 - Satisfactory
Shanghai,29.8,1 - Very Good
Shanghai,21.9,1 - Very Good
Shanghai,101.3,3 - Satisfactory
Shanghai,16.6,1 - Very Good
Shanghai,21.1,1 - Very Good
Shanghai,21.1,1 - Very Good
Shanghai,75.4,2 - Good
Shanghai,27.4,1 - Very Good
Shanghai,20.9,1 - Very Good
Shanghai,28.3,1 - Very Good
Shanghai,18.4,1 - Very Good
Shanghai,61.9,2 - Good
Shanghai,62.4,2 - Good
Shanghai,24.1,1 - Very Good
Shanghai,110.1,3 - Satisfactory
Shanghai,134.1,3 - Satisfactory
Shanghai,79.4,2 - Good
Shanghai,156.5,3 - Satisfactory
Shanghai,68.9,2 - Good
Shanghai,36.4,1 - Very Good
Shanghai,98.7,2 - Good
Shanghai,58.6,2 - Good
Shanghai,51.3,2 - Good
Shanghai,79.4,2 - Good
Shanghai,63.6,2 - Good
Shanghai,49.4,1 - Very Good
Shanghai,93.1,2 - Good
Shanghai,17.2,1 - Very Good
Shanghai,16.4,1 - Very Good
Shanghai,84.3,2 - Good
Shanghai,15.1,1 - Very Good
Shanghai,24.6,1 - Very Good
Shanghai,64.3,2 - Good
Shanghai,17.9,1 - Very Good
Shanghai,20.4,1 - Very Good
Shanghai,42.0,1 - Very Good
Shanghai,11.6,1 - Very Good
Shanghai,14.6,1 - Very Good
Shanghai,30.9,1 - Very Good
Shanghai,16.1,1 - Very Good
Shanghai,18.6,1 - Very Good
Shanghai,33.2,1 - Very Good
Shanghai,16.2,1 - Very Good
Shanghai,14.6,1 - Very Good
Shanghai,40.4,1 - Very Good
Shanghai,14.2,1 - Very Good
Shanghai,19.4,1 - Very Good
Shanghai,34.3,1 - Very Good
Shanghai,19.6,1 - Very Good
Shanghai,20.4,1 - Very Good
Shanghai,29.7,1 - Very Good
Shanghai,32.4,1 - Very Good
Shanghai,26.0,1 - Very Good
Shanghai,21.9,1 - Very Good
Shanghai,20.8,1 - Very Good
Shanghai,18.4,1 - Very Good
Shanghai,21.1,1 - Very Good
Shanghai,20.1,1 - Very Good
Shanghai,21.8,1 - Very Good
Shanghai,20.3,1 - Very Good
Shanghai,24.0,1 - Very Good
Shanghai,23.4,1 - Very Good
Shanghai,24.3,1 - Very Good
Shanghai,59.3,2 - Good
Shanghai,100.8,6 - Very Poor
Shanghai,33.1,1 - Very Good
Shanghai,87.3,2 - Good
Shanghai,47.5,1 - Very Good
Shanghai,29.1,1 - Very Good
Shanghai,42.1,1 - Very Good
Shanghai,36.8,1 - Very Good
Shanghai,38.1,1 - Very Good
Shanghai,64.5,2 - Good
Shanghai,54.5,2 - Good
Shanghai,47.7,1 - Very Good
Shanghai,50.6,6 - Very Poor
Shanghai,46.6,1 - Very Good
Shanghai,53.7,2 - Good
Shanghai,137.8,3 - Satisfactory
Shanghai,144.8,3 - Satisfactory
Shanghai,150.4,3 - Satisfactory
Shanghai,97.3,2 - Good
Shanghai,55.5,2 - Good
Shanghai,107.6,3 - Satisfactory
Shanghai,28.8,1 - Very Good
Shanghai,35.2,1 - Very Good
Shanghai,76.8,2 - Good
Shanghai,44.9,1 - Very Good
Shanghai,17.2,1 - Very Good
Shanghai,25.4,1 - Very Good
Shanghai,22.2,1 - Very Good
Shanghai,37.0,1 - Very Good
Shanghai,28.9,1 - Very Good
Shanghai,82.0,2 - Good
Shanghai,94.1,2 - Good
Shanghai,67.5,2 - Good
Shanghai,238.0,3 - Satisfactory
Shanghai,72.2,2 - Good
Shanghai,84.3,2 - Good
Shanghai,111.1,3 - Satisfactory
Shanghai,37.5,1 - Very Good
Shanghai,34.3,1 - Very Good
Shanghai,58.1,2 - Good
Shanghai,41.2,1 - Very Good
Shanghai,75.2,2 - Good
Shanghai,65.4,2 - Good
Shanghai,38.0,1 - Very Good
Shanghai,157.9,3 - Satisfactory
Shanghai,22.8,1 - Very Good
Shanghai,21.5,1 - Very Good
Shanghai,43.3,1 - Very Good
Shanghai,56.1,2 - Good
Shanghai,85.4,2 - Good
Shanghai,98.3,2 - Good
Shanghai,129.0,3 - Satisfactory
Shanghai,56.2,2 - Good
Shanghai,46.6,1 - Very Good
Shanghai,84.5,2 - Good
Shanghai,64.3,2 - Good
Shanghai,50.6,6 - Very Poor
Shanghai,53.7,2 - Good
Shanghai,37.5,1 - Very Good
Shanghai,29.5,1 - Very Good
Shanghai,57.0,2 - Good
Shanghai,35.3,1 - Very Good
Shanghai,37.3,1 - Very Good
Shanghai,26.2,1 - Very Good
Shanghai,19.4,1 - Very Good
Shanghai,142.5,3 - Satisfactory
Shanghai,19.5,1 - Very Good
Shanghai,23.1,1 - Very Good
Shanghai,46.2,1 - Very Good
Shanghai,61.5,2 - Good
Shanghai,51.3,2 - Good
Shanghai,81.5,2 - Good
Shanghai,30.3,1 - Very Good
Shanghai,44.1,1 - Very Good
Shanghai,27.0,1 - Very Good
Shanghai,62.2,2 - Good
Shanghai,61.7,2 - Good
Shanghai,31.9,1 - Very Good
Shanghai,43.1,1 - Very Good
Shanghai,30.6,1 - Very Good
Shanghai,29.0,1 - Very Good
Shanghai,37.4,1 - Very Good
Shanghai,32.4,1 - Very Good
Shanghai,53.6,2 - Good
Shanghai,60.5,2 - Good
Shanghai,42.8,1 - Very Good
Shanghai,23.9,1 - Very Good
Shanghai,33.9,1 - Very Good
Shanghai,25.8,1 - Very Good
Shanghai,15.6,1 - Very Good
Shanghai,33.8,1 - Very Good
Shanghai,26.8,1 - Very Good
Shanghai,33.3,1 - Very Good
Shanghai,30.9,1 - Very Good
Shanghai,25.8,1 - Very Good
Shanghai,27.5,1 - Very Good
Shanghai,43.2,1 - Very Good
Shanghai,50.5,6 - Very Poor
Shanghai,32.6,1 - Very Good
Shanghai,65.7,2 - Good
Shanghai,42.8,1 - Very Good
Shanghai,32.0,1 - Very Good
Shanghai,46.9,1 - Very Good
Shanghai,41.2,1 - Very Good
Shanghai,33.1,1 - Very Good
Shanghai,54.9,2 - Good
Shanghai,56.3,2 - Good
Shanghai,86.6,2 - Good
Shanghai,61.7,2 - Good
Shanghai,33.9,1 - Very Good
Shanghai,109.4,3 - Satisfactory
Shanghai,46.4,1 - Very Good
Shanghai,30.5,1 - Very Good
Shanghai,96.4,2 - Good
Shanghai,29.8,1 - Very Good
Shanghai,48.8,1 - Very Good
Shanghai,71.5,2 - Good
Shanghai,77.5,2 - Good
Shanghai,49.5,1 - Very Good
Shanghai,41.4,1 - Very Good
Shanghai,65.0,2 - Good
Shanghai,48.0,1 - Very Good
Shanghai,58.1,2 - Good
Shanghai,143.4,3 - Satisfactory
Shanghai,119.7,3 - Satisfactory
Shanghai,95.0,2 - Good
Shanghai,143.0,3 - Satisfactory
Shanghai,87.8,2 - Good
Shanghai,84.1,2 - Good
Shanghai,105.7,3 - Satisfactory
Shanghai,86.8,2 - Good
Shanghai,190.9,3 - Satisfactory
Shanghai,32.2,1 - Very Good
Shanghai,31.9,1 - Very Good
Shanghai,52.7,2 - Good
Shanghai,14.2,1 - Very Good
Shanghai,47.3,1 - Very Good
Shanghai,90.1,2 - Good
Shanghai,53.7,2 - Good
Shanghai,46.3,1 - Very Good
Shanghai,23.7,1 - Very Good
Shanghai,59.6,2 - Good
Shanghai,37.0,1 - Very Good
Shanghai,31.3,1 - Very Good
Shanghai,31.3,1 - Very Good
Shanghai,30.4,1 - Very Good
Shanghai,17.3,1 - Very Good
Shanghai,27.7,1 - Very Good
Shanghai,36.0,1 - Very Good
Shanghai,58.9,2 - Good
Shanghai,54.5,2 - Good
Shanghai,141.1,3 - Satisfactory
Shanghai,115.5,3 - Satisfactory
Shanghai,116.2,3 - Satisfactory
Shanghai,111.1,3 - Satisfactory
Shanghai,49.1,1 - Very Good
Shanghai,53.0,2 - Good
Shanghai,47.3,1 - Very Good
Shanghai,77.5,2 - Good
Shanghai,118.3,3 - Satisfactory
Shanghai,58.8,2 - Good
Shanghai,45.9,1 - Very Good
Shanghai,68.9,2 - Good
Shanghai,74.7,2 - Good
Shanghai,109.2,3 - Satisfactory
Shanghai,124.3,3 - Satisfactory
Shanghai,72.9,2 - Good
Shanghai,27.0,1 - Very Good
Shanghai,40.3,1 - Very Good
Shanghai,61.9,2 - Good
Shanghai,30.4,1 - Very Good
Shanghai,33.2,1 - Very Good
Shanghai,20.4,1 - Very Good
Shanghai,23.3,1 - Very Good
Shanghai,32.0,1 - Very Good
Shanghai,45.6,1 - Very Good
Shanghai,32.5,1 - Very Good
Shanghai,47.7,1 - Very Good
Shanghai,39.0,1 - Very Good
Shanghai,29.0,1 - Very Good
Shanghai,46.2,1 - Very Good
Shanghai,35.3,1 - Very Good
